keyword,recent_freq,older_freq,growth_rate,is_emerging
practitioners,0.007207626133457335,0.00035093876118617303,1953.8130667286675,True
surgical,0.007207626133457335,0.00035093876118617303,1953.8130667286675,True
github,0.04580330155777726,0.0022811019477101246,1907.9462736751736,True
confounding,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
adverse,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
factual,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
frak,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
grasping,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
equidistant,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
lofar,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
egocentric,0.0034875610323180655,0.00017546938059308652,1887.5610323180651,True
scarcity,0.006742617995814926,0.00035093876118617303,1821.3089979074632,True
informed,0.009997674959311788,0.0005264081417792595,1799.2249864372627,True
buffers,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
synthesizing,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
semiparametric,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
urgent,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
professional,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
avenue,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
adam,0.0032550569634968614,0.00017546938059308652,1755.056963496861,True
pretrained,0.009532666821669379,0.0005264081417792595,1710.88894055646,True
vocabulary,0.006277609858172518,0.00035093876118617303,1688.8049290862589,True
interpretability,0.015345268542199489,0.0008773469029654326,1649.0537084398977,True
curated,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
pathology,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
actionable,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
emulate,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
textsf,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
disruptions,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
mainstream,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
underscore,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
occurrences,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
masking,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
flood,0.006045105789351314,0.00035093876118617303,1622.5528946756565,True
demonstrations,0.006045105789351314,0.00035093876118617303,1622.5528946756565,True
unsteady,0.003022552894675657,0.00017546938059308652,1622.5528946756565,True
renewable,0.006045105789351314,0.00035093876118617303,1622.5528946756565,True
proxy,0.005812601720530109,0.00035093876118617303,1556.3008602650546,True
https,0.05091839107184376,0.0031584488506755572,1512.1328373246533,True
expert,0.019762845849802372,0.0012282856641516056,1508.977978543196,True
scholars,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
overheads,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
academia,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
modality,0.02232039060683562,0.0014037550447446921,1490.0488258544522,True
linguistic,0.01116019530341781,0.0007018775223723461,1490.0488258544522,True
optimizer,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
integrators,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
alongside,0.005580097651708905,0.00035093876118617303,1490.0488258544522,True
gaining,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
crosstalk,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
recourse,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
curtain,0.0027900488258544524,0.00017546938059308652,1490.0488258544522,True
boldsymbol,0.008137642408742153,0.0005264081417792595,1445.8808029140514,True
weather,0.008137642408742153,0.0005264081417792595,1445.8808029140514,True
surpassing,0.0053475935828877,0.00035093876118617303,1423.79679144385,True
primitives,0.0053475935828877,0.00035093876118617303,1423.79679144385,True
counterfactual,0.007905138339920948,0.0005264081417792595,1401.7127799736495,True
pruning,0.007905138339920948,0.0005264081417792595,1401.7127799736495,True
editing,0.010462683096954197,0.0007018775223723461,1390.670774238549,True
minus,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
occluded,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
knee,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
ambiguous,0.005115089514066497,0.00035093876118617303,1357.544757033248,True
food,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
posing,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
repetition,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
separator,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
comprehend,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
adapter,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
europe,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
forensic,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
knapsack,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
contaminated,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
standalone,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
mimicking,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
privileged,0.0025575447570332483,0.00017546938059308652,1357.544757033248,True
federated,0.025342943501511277,0.001754693805930865,1344.2943501511277,True
boosting,0.00744013020227854,0.0005264081417792595,1313.3767340928468,True
sourced,0.004882585445245292,0.00035093876118617303,1291.2927226226457,True
underline,0.004882585445245292,0.00035093876118617303,1291.2927226226457,True
leveraged,0.004882585445245292,0.00035093876118617303,1291.2927226226457,True
emergency,0.004882585445245292,0.00035093876118617303,1291.2927226226457,True
fake,0.012090211578702627,0.0008773469029654326,1278.0423157405255,True
facilitating,0.007207626133457335,0.0005264081417792595,1269.2087111524452,True
guidance,0.016740292955126714,0.0012282856641516056,1262.8989935895306,True
distributional,0.009532666821669379,0.0007018775223723461,1258.1667054173445,True
granularity,0.006975122064636131,0.0005264081417792595,1225.040688212044,True
harm,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
vietnamese,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
chinese,0.0046500813764240876,0.00035093876118617303,1225.0406882120435,True
harps,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
certification,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
encompassing,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
seamless,0.0046500813764240876,0.00035093876118617303,1225.0406882120435,True
exogenous,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
distributionally,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
extensible,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
unicode,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
enterprise,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
accommodating,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
adherence,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
jwst,0.0046500813764240876,0.00035093876118617303,1225.0406882120435,True
boosts,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
schedules,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
uncovers,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
respiratory,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
billion,0.0046500813764240876,0.00035093876118617303,1225.0406882120435,True
unet,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
perplexity,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
muscle,0.0046500813764240876,0.00035093876118617303,1225.0406882120435,True
psrs,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
pretty,0.0023250406882120438,0.00017546938059308652,1225.0406882120435,True
token,0.016042780748663103,0.0012282856641516056,1206.1115355233003,True
multimodal,0.03627063473610788,0.0028075100894893843,1191.9146710067423,True
downstream,0.019995349918623576,0.0015792244253377786,1166.1499909581748,True
offering,0.019995349918623576,0.0015792244253377786,1166.1499909581748,True
deployments,0.004417577307602883,0.00035093876118617303,1158.7886538014413,True
thinking,0.004417577307602883,0.00035093876118617303,1158.7886538014413,True
reproducible,0.004417577307602883,0.00035093876118617303,1158.7886538014413,True
forgetting,0.006510113926993723,0.0005264081417792595,1136.704642331241,True
tokens,0.013020227853987446,0.001052816283558519,1136.704642331241,True
progressive,0.006510113926993723,0.0005264081417792595,1136.704642331241,True
news,0.01929783771215996,0.0015792244253377786,1121.9819680177734,True
enhancing,0.02348291095094164,0.0019301631865239516,1116.6282682674218,True
pivotal,0.006277609858172518,0.0005264081417792595,1092.5366193908396,True
influencing,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
spoofing,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
household,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
reviewers,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
governance,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
tract,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
relu,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
siamese,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
workers,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
navigating,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
avoidance,0.0041850732387816785,0.00035093876118617303,1092.5366193908392,True
maintains,0.0041850732387816785,0.00035093876118617303,1092.5366193908392,True
representational,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
onboard,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
bull,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
logistics,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
disclosure,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
visualisation,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
turbo,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
rationales,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
scene,0.029295512671471752,0.0024565713283032113,1092.5366193908392,True
proactive,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
nerve,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
eyes,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
flooding,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
bench,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
predictors,0.0041850732387816785,0.00035093876118617303,1092.5366193908392,True
sipm,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
labor,0.0041850732387816785,0.00035093876118617303,1092.5366193908392,True
odds,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
medicine,0.0020925366193908393,0.00017546938059308652,1092.5366193908392,True
forecasts,0.006045105789351314,0.0005264081417792595,1048.368596450438,True
outdoor,0.006045105789351314,0.0005264081417792595,1048.368596450438,True
enforcing,0.003952569169960474,0.00035093876118617303,1026.284584980237,True
positional,0.003952569169960474,0.00035093876118617303,1026.284584980237,True
crime,0.003952569169960474,0.00035093876118617303,1026.284584980237,True
generalizable,0.007905138339920948,0.0007018775223723461,1026.284584980237,True
trustworthy,0.003952569169960474,0.00035093876118617303,1026.284584980237,True
driver,0.005812601720530109,0.0005264081417792595,1004.2005735100366,True
monocular,0.005812601720530109,0.0005264081417792595,1004.2005735100366,True
lightweight,0.015112764473378284,0.0014037550447446921,976.5955591722853,True
reasoning,0.05091839107184376,0.004737673276013336,974.7552248831022,True
wearable,0.005580097651708905,0.0005264081417792595,960.0325505696351,True
skills,0.00744013020227854,0.0007018775223723461,960.0325505696349,True
scanned,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
excel,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
excessive,0.00372006510113927,0.00035093876118617303,960.0325505696349,True
nvidia,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
synthesizes,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
slots,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
leverage,0.024180423157405255,0.0022811019477101246,960.0325505696349,True
pollution,0.00372006510113927,0.00035093876118617303,960.0325505696349,True
prompted,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
ecological,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
tackles,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
overlapped,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
inject,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
inaccuracies,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
emulation,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
marketing,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
concatenated,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
underscores,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
hops,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
intracellular,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
patent,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
strained,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
authorities,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
readable,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
nuisance,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
perceive,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
cardiovascular,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
utilise,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
hydrate,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
harmful,0.00372006510113927,0.00035093876118617303,960.0325505696349,True
waiting,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
excursion,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
equity,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
apple,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
oversight,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
spray,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
garnered,0.001860032550569635,0.00017546938059308652,960.0325505696349,True
manufacturing,0.007207626133457335,0.0007018775223723461,926.9065333643338,True
guided,0.023250406882120437,0.0022811019477101246,919.2620678554183,True
interventions,0.0053475935828877,0.0005264081417792595,915.8645276292336,True
hyperspectral,0.0053475935828877,0.0005264081417792595,915.8645276292336,True
optimizations,0.0053475935828877,0.0005264081417792595,915.8645276292336,True
floquet,0.0053475935828877,0.0005264081417792595,915.8645276292336,True
facilitates,0.008835154615205766,0.0008773469029654326,907.0309230411532,True
annotation,0.008835154615205766,0.0008773469029654326,907.0309230411532,True
automation,0.008835154615205766,0.0008773469029654326,907.0309230411532,True
compositional,0.008835154615205766,0.0008773469029654326,907.0309230411532,True
supervision,0.012322715647523831,0.0012282856641516056,903.2450925034043,True
lingual,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
routes,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
retrieving,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
slab,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
verifiable,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
retaining,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
avenues,0.0034875610323180655,0.00035093876118617303,893.7805161590328,True
modalities,0.013950244129272262,0.0014037550447446921,893.7805161590328,True
ensuring,0.013950244129272262,0.0014037550447446921,893.7805161590328,True
costs,0.027435480120902116,0.0028075100894893843,877.2175075563823,True
foundation,0.020460358056265986,0.002105632567117038,871.6965046888323,True
adaptability,0.005115089514066497,0.0005264081417792595,871.6965046888323,True
vulnerability,0.005115089514066497,0.0005264081417792595,871.6965046888323,True
cameras,0.011857707509881422,0.0012282856641516056,865.3867871259173,True
audio,0.03208556149732621,0.0033339182312686435,862.3979735434843,True
demonstrating,0.026970471983259706,0.0028075100894893843,860.6544989537316,True
attacks,0.03696814694257149,0.003860326373047903,857.6430428441588,True
benchmarks,0.03487561032318066,0.0036848569924548165,846.4576344371741,True
integrates,0.01488026040455708,0.0015792244253377786,842.2511560618977,True
privacy,0.047663334108346896,0.005088612037199508,836.6666933912724,True
vision,0.05254591955359219,0.0056150201789787685,835.8099860497558,True
generative,0.05556847244826785,0.005965958940164941,831.425660243172,True
agricultural,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
autoencoder,0.008137642408742153,0.0008773469029654326,827.5284817484307,True
reset,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
allocating,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
dataflow,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
concludes,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
microgrids,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
tungsten,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
accountability,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
enyi,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
actuated,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
ignores,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
combat,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
anfis,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
thousand,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
unlock,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
multiway,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
synergistic,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
nodule,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
organoid,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
weaknesses,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
compiling,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
standpoint,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
biometric,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
rectify,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
assesses,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
unmeasured,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
exemplars,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
benchmarked,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
notable,0.009765170890490584,0.001052816283558519,827.5284817484307,True
motivating,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
benefiting,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
drones,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
deck,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
trials,0.006510113926993723,0.0007018775223723461,827.5284817484307,True
prevention,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
groundwork,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
planner,0.004882585445245292,0.0005264081417792595,827.5284817484307,True
faceted,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
manages,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
kitti,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
unrealistic,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
autoregressive,0.006510113926993723,0.0007018775223723461,827.5284817484307,True
immersive,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
traceability,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
whittaker,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
prioritize,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
journals,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
narratives,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
stimuli,0.0032550569634968614,0.00035093876118617303,827.5284817484307,True
distill,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
impede,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
disentangled,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
responders,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
speakers,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
misuse,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
photorealistic,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
biomolecular,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
unpredictable,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
persuasion,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
reionisation,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
aspiration,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
terminology,0.0016275284817484307,0.00017546938059308652,827.5284817484307,True
contextual,0.016042780748663103,0.001754693805930865,814.2780748663101,True
teacher,0.01278772378516624,0.0014037550447446921,810.96547314578,True
language,0.15903278307370378,0.01754693805930865,806.3278307370379,True
speedup,0.007905138339920948,0.0008773469029654326,801.0276679841896,True
verifying,0.006277609858172518,0.0007018775223723461,794.4024645431294,True
supervised,0.05789351313647989,0.0064923670819442,791.7165712562132,True
diverse,0.05161590327830737,0.005790489559571854,791.3910084335566,True
drug,0.010927691234596606,0.0012282856641516056,789.6701763709435,True
sleep,0.009300162752848175,0.001052816283558519,783.3604588080293,True
restoration,0.009300162752848175,0.001052816283558519,783.3604588080293,True
vulnerabilities,0.0046500813764240876,0.0005264081417792595,783.3604588080293,True
overlooked,0.0046500813764240876,0.0005264081417792595,783.3604588080293,True
reinforcement,0.0372006510113927,0.004211265134234076,783.3604588080293,True
runtime,0.012322715647523831,0.0014037550447446921,777.8394559404788,True
advancing,0.0076726342710997444,0.0008773469029654326,774.5268542199489,True
unsupervised,0.02441292722622646,0.0028075100894893843,769.5579516391537,True
mitigating,0.00906765868402697,0.001052816283558519,761.2764473378285,True
threads,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
styles,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
devised,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
catalyst,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
ineffective,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
themes,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
inferential,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
admm,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
melanoma,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
correspondences,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
lighting,0.006045105789351314,0.0007018775223723461,761.2764473378284,True
bridging,0.006045105789351314,0.0007018775223723461,761.2764473378284,True
formalize,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
anchor,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
photonics,0.006045105789351314,0.0007018775223723461,761.2764473378284,True
terrain,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
explainability,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
transferability,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
colon,0.003022552894675657,0.00035093876118617303,761.2764473378284,True
baselines,0.021157870262729597,0.0024565713283032113,761.2764473378282,True
interpretable,0.01650778888630551,0.0019301631865239516,755.2535351186827,True
centric,0.010462683096954197,0.0012282856641516056,751.8118709934565,True
style,0.01488026040455708,0.001754693805930865,748.026040455708,True
impressive,0.00744013020227854,0.0008773469029654326,748.026040455708,True
hyperparameter,0.004417577307602883,0.0005264081417792595,739.1924358676279,True
deploying,0.004417577307602883,0.0005264081417792595,739.1924358676279,True
scarce,0.004417577307602883,0.0005264081417792595,739.1924358676279,True
gaze,0.004417577307602883,0.0005264081417792595,739.1924358676279,True
mitigate,0.017670309230411532,0.002105632567117038,739.1924358676279,True
evaluations,0.014647756335735876,0.001754693805930865,734.7756335735876,True
evaluates,0.005812601720530109,0.0007018775223723461,728.1504301325273,True
prompt,0.023250406882120437,0.0028075100894893843,728.1504301325273,True
impacts,0.011625203441060218,0.0014037550447446921,728.1504301325273,True
overfitting,0.005812601720530109,0.0007018775223723461,728.1504301325273,True
tasks,0.1539176935596373,0.01859975434286717,727.5254109399746,True
mathsf,0.007207626133457335,0.0008773469029654326,721.5252266914671,True
asynchronous,0.009997674959311788,0.0012282856641516056,713.9535656159696,True
achieves,0.056033480585910254,0.00701877522372346,698.3370146477563,True
